rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
1,30699853,01,D168369,Off,C,경기도 용인시 기흥구 새천년로16번길 16,11,아파트,녹원마을새천년그린빌주공3단지아파트,4146310100107070000,693,새천년로16번길16,FLE00005806,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.110895105338,37.2878272938644
2,30699863,01,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4146310700106740000,851,한보라2로168,FLE00005879,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.109666477569,37.2454440151779
3,30699866,01,D168369,Off,C,경기도 화성시 봉담읍 동화새터길 118,11,아파트,동화마을 휴먼시아 4단지,4159025324106030000,480,동화새터길118,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.961217523441,37.2160488724499
4,30699877,01,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(101동~109동),4146311100109800000,742,흥덕1로79번길7,FLE00005877,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.070922445003,37.2753749673633
5,30699878,01,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4146311100109800000,512,흥덕1로79번길7,FLE00005876,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.070922445003,37.2753749673633
6,30699879,01,D168369,Off,C,경기도 용인시 기흥구 흥덕2로 80,11,아파트,흥덕마을 휴먼시아 3단지 아파트,4146311100110220000,866,흥덕2로80,FLE00005883,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.074310129902,37.2744148370775
7,30700370,01,D168341,Off,C,경기도 파주시 문산읍 당동1로 12-1,11,아파트,문산당동 4단지,4148025022109080000,299,당동1로12-1,FLE00005810,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.779055874749,37.8631471639531
8,30700373,01,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4115010700107120000,913,오목로251,FLE00004993,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.099962729791,37.7485203743638
9,30699572,01,D168291,Off,C,경기도 남양주시 퇴계원읍 퇴계원로 120-11,11,아파트,남양주 퇴계원 주공3단지,4136026521103670000,330,퇴계원로120-11,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.145033859234,37.658178536593
10,30699885,01,D168369,Off,C,경기도 화성시 동탄중앙로 119-14,11,아파트,새강마을 휴먼시아 5-1단지,4159012700101410000,48,동탄중앙로119-14,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.067948007378,37.1955628145398
1,30699853,01,D168369,Off,C,경기도 용인시 기흥구 새천년로16번길 16,11,아파트,녹원마을새천년그린빌주공3단지아파트,4146310100107070000,693,새천년로16번길16,FLE00005806,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.110895105338,37.2878272938644
2,30699863,01,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4146310700106740000,851,한보라2로168,FLE00005879,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.109666477569,37.2454440151779
3,30699866,01,D168369,Off,C,경기도 화성시 봉담읍 동화새터길 118,11,아파트,동화마을 휴먼시아 4단지,4159025324106030000,480,동화새터길118,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.961217523441,37.2160488724499
4,30699877,01,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(101동~109동),4146311100109800000,742,흥덕1로79번길7,FLE00005877,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.070922445003,37.2753749673633
5,30699878,01,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4146311100109800000,512,흥덕1로79번길7,FLE00005876,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.070922445003,37.2753749673633
6,30699879,01,D168369,Off,C,경기도 용인시 기흥구 흥덕2로 80,11,아파트,흥덕마을 휴먼시아 3단지 아파트,4146311100110220000,866,흥덕2로80,FLE00005883,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.074310129902,37.2744148370775
7,30700370,01,D168341,Off,C,경기도 파주시 문산읍 당동1로 12-1,11,아파트,문산당동 4단지,4148025022109080000,299,당동1로12-1,FLE00005810,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.779055874749,37.8631471639531
8,30700373,01,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4115010700107120000,913,오목로251,FLE00004993,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.099962729791,37.7485203743638
9,30699572,01,D168291,Off,C,경기도 남양주시 퇴계원읍 퇴계원로 120-11,11,아파트,남양주 퇴계원 주공3단지,4136026521103670000,330,퇴계원로120-11,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.145033859234,37.658178536593
10,30699885,01,D168369,Off,C,경기도 화성시 동탄중앙로 119-14,11,아파트,새강마을 휴먼시아 5-1단지,4159012700101410000,48,동탄중앙로119-14,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.067948007378,37.1955628145398
11,30699897,01,D168369,Off,C,경기도 성남시 분당구 판교원로 46,11,아파트,산운마을 휴먼시아 12단지 아파트,4113511500109210000,6,판교원로46,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.071428708248,37.3896586779591
12,30699904,01,D168369,Off,C,경기도 의왕시 청계1로 9,11,아파트,청계마을 휴먼시아6단지,4143010800109800000,243,청계1로9,FLE00004989,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.000256539423,37.3907656628839
13,30699913,01,D168341,Off,C,경기도 광명시 소하로 10,11,아파트,광명소하 휴먼시아1단지,4121010400112840000,593,소하로10,XXX,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.886088836442,37.4533860732327
14,30700388,01,D168369,Off,D,경기도 성남시 수정구 산성대로437번길 8,11,아파트,성남단대 2단지(B1 블록),4113110400101010000,213,산성대로437번길8,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.158685497387,37.4512470673214
15,30700610,01,D168341,Off,D,경기도 부천시 도약로 199,11,아파트,두산위브 트레지움아파트 3단지,4119010500102040000,70,도약로199,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.771460637512,37.5106431743318
16,30699760,01,D168341,Off,C,경기도 김포시 양촌읍 양곡3로 101,11,아파트,곡촌마을 양곡휴먼시아1단지,4157025621112490000,421,양곡3로101,FLE00004623,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.63686643635,37.6596761695158
17,30699784,01,D168291,Off,C,경기도 동두천시 행선로 112,11,아파트,동두천생연 휴먼시아3단지,4125010300108310000,525,행선로112,FLE00005004,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.063417583993,37.8979854706954
18,30699785,01,D168291,Off,C,경기도 양주시 고읍북로 78,11,아파트,은빛마을 휴먼시아7단지,4163010700107010000,773,고읍북로78,FLE00004920,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.085333754912,37.7961974194664
19,30699408,01,D168291,Off,C,경기도 포천시 왕방로118번길 7,11,아파트,포천신읍 휴먼시아,4165010100107000000,360,왕방로118번길7,FLE00004870,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.192253201502,37.8940148603408
20,30699588,01,D168341,Off,C,경기도 고양시 덕양구 서정마을로 25,11,아파트,서정마을 휴먼시아2단지,4128112800110730000,477,서정마을로25,FLE00006215,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.849030191028,37.6190216943008
21,30699945,01,D168341,Off,C,경기도 고양시 덕양구 충장로 118-30,11,아파트,샘터마을2단지,4128112800109830000,504,충장로118-30,FLE00005012,03,50년임대,LH인천,http://www.lh.or.kr,Y,126.834792801094,37.6222892915592
22,30700431,01,D168341,Off,C,경기도 김포시 김포한강10로134번길 77,11,아파트,김포한강 나비마을 3단지,4157010900168950004,690,김포한강10로134번길77,XXX,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.625730944121,37.6408453188547
23,30699414,01,D168369,Off,C,경기도 성남시 중원구 여수울로 50,11,아파트,연꽃마을 4단지 아파트,4113310600106010000,65,여수울로50,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.135221317249,37.4185197730281
24,30699415,01,D168369,Off,C,경기도 성남시 분당구 동판교로 212,11,아파트,봇들마을 6단지,4113510900107280000,1297,동판교로212,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.117062777988,37.4013610848012
25,30699949,01,D168291,Off,C,경기도 의정부시 효자로 38,11,아파트,의정부송산주공3단지,4115010600107350003,390,효자로38,FLE00004671,03,50년임대,LH서울,http://www.lh.or.kr,Y,127.089333269804,37.7443084965563
26,30699957,01,D168291,Off,C,경기도 남양주시 호평로 150,11,아파트,호평마을23단지,4136010100106810000,496,호평로150,FLE00004782,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.255687541543,37.6556258301199
27,30700287,01,D168369,Off,C,경기도 성남시 중원구 도촌남로 22,11,아파트,섬마을휴먼시아1단지아파트,4113310700107000000,210,도촌남로22,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.14979209273,37.4136853345108
28,30700289,01,D168341,Off,C,경기도 파주시 한울로 84,11,아파트,파주운정 한울마을 5단지,4148011300117680000,1467,한울로84,FLE00005835,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.74061698922,37.7100224932634
29,30700291,01,D168341,Off,C,경기도 김포시 통진읍 마송1로 134-25,11,아파트,매수리마을 마송휴먼시아10단지,4157025022104980000,699,마송1로134-25,FLE00004838,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.593972117334,37.6899238711862
30,30699828,01,D168369,Off,D,경기도 수원시 팔달구 세지로 211,11,아파트,인계 파밀리에 아파트,4111514100108650010,8,세지로211,FLE00010064,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.023417258959,37.2700922289799
31,30699851,01,D168369,Off,C,경기도 안산시 상록구 정동1길 7,11,아파트,안산팔곡주공아파트,4127111000106810000,496,정동1길7,FLE00010091,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.887490706513,37.2976930243225
32,30700410,01,D168369,Off,C,경기도 군포시 삼성로 79,11,아파트,삼성마을LH1단지,4141010100110240000,90,삼성로79,FLE00010106,01,영구임대,LH경기,http://www.lh.or.kr,Y,126.935090381667,37.3410524622574
33,30700336,01,D168369,Off,C,경기도 수원시 권선구 금곡로140번길 29,11,아파트,수원호매실 휴먼시아 8단지 아파트,4111313400110950000,1270,금곡로140번길29,FLE00015989,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.945741520829,37.2725802773168
34,88057,02,B552003,Off,B,경기도 안양시 만안구 연현로79번길 20,11,아파트,연현로79번길20,4117110200104170003,67,연현로79번길20,XXX,04,매입임대,경기주택도시공사,http://www.gico.or.kr,Y,126.901517007881,37.431381273812
35,30827195,01,D168369,Off,C,경기도 성남시 분당구 내정로 94,11,아파트,분당한솔7(주거복지동),4113510300101010000,248,내정로94,XXX,01,영구임대,LH경기,http://www.lh.or.kr,Y,127.115005701184,37.3685659867749
36,30848020,01,D168291,Off,C,경기도 하남시 미사강변북로 130,11,아파트,미사강변도시 A16블록(분납),4145010900109380000,620,미사강변북로130,XXX,05,10년임대,LH서울,http://www.lh.or.kr,Y,127.192169835174,37.5728178668653
37,30980004,01,D168291,Off,C,경기도 의정부시 용민로 429-39,11,아파트,용암마을13단지,4115010700107470000,996,용민로429-39,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.116758508864,37.7569587702652
38,31000070,01,D168341,Off,C,경기도 고양시 덕양구 신원로 60,11,아파트,신원마을4단지,4128110300106160000,1302,신원로60,XXX,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.886999718506,37.6654973537924
39,31006009,01,D168341,Off,C,경기도 부천시 양지로 134,11,아파트,부천옥길 LH 1단지,4119011500107010001,916,양지로134,XXX,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.817516895417,37.471139880977
40,31021234,01,D168291,Off,C,경기도 의정부시 오목로 252,11,아파트,부용마을,4115010700107100000,812,오목로252,XXX,05,10년임대,LH서울,http://www.lh.or.kr,Y,127.100251617668,37.7486009556543
41,31014819,01,D168341,Off,C,경기도 고양시 덕양구 원흥1로 25,11,아파트,삼송11단지,4128110400106150000,832,원흥1로25,XXX,09,행복주택,LH인천,http://www.lh.or.kr,Y,126.86691043483,37.6511996898417
42,31027754,01,D168341,Off,D,경기도 고양시 일산서구 일청로 75,11,아파트,일산푸르지오,4128710100119450001,3,일청로75,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.774086597172,37.6902915706845
43,31027806,01,D168341,Off,D,경기도 고양시 일산서구 일청로 75,11,아파트,일산푸르지오,4128710100119450001,1,일청로75,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.774086597172,37.6902915706845
44,30699901,01,D168369,Off,C,경기도 성남시 분당구 판교원로82번길 30,11,아파트,산운마을13단지 태영데시앙,4113511500109180000,681,판교원로82번길30,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.074474327981,37.3869816503791
45,31189200,01,D168291,Off,C,경기도 의정부시 본원로46번길 16,11,아파트,녹양LH5단지,4115011100104040000,423,본원로46번길16,XXX,09,행복주택,LH서울,http://www.lh.or.kr,Y,127.041121165432,37.7627099927869
46,31205874,01,D168369,Off,C,경기도 오산시 가수행복로 55-5,11,아파트,오산세교2 A-7 행복주택,4137012100102150004,1136,가수행복로55-5,XXX,09,행복주택,LH경기,http://www.lh.or.kr,Y,127.059839870358,37.1472675800951
47,31231253,01,D168291,Off,B,경기도 남양주시 평내로 104,11,아파트,경기도 남양주시,4136010200106020000,1,평내로104,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.237547555036,37.6443629292682
48,31231255,01,D168291,Off,B,경기도 남양주시 의안로 148,11,아파트,매입다가구(경기남양주시),4136010200106060000,1,의안로148,FLE00019504,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.239872940465,37.6432843106196
49,31231263,01,D168291,Off,B,경기도 남양주시 호평로 118,11,아파트,매입다가구(경기남양주시),4136010100106710000,1,호평로118,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.253138720322,37.656268688771
50,31231270,01,D168291,Off,B,경기도 남양주시 경춘로1286번길 35,11,아파트,매입다가구(경기남양주시),4136010200105920000,1,경춘로1286번길35,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.238949288868,37.6465708288053
51,31231276,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
52,31231280,01,D168291,Off,B,경기도 남양주시 호평로 118,11,아파트,매입다가구(경기남양주시),4136010100106710000,1,호평로118,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.253138720322,37.656268688771
53,31231291,01,D168291,Off,B,경기도 남양주시 평내로 104,11,아파트,경기도 남양주시,4136010200106020000,1,평내로104,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.237547555036,37.6443629292682
54,31238721,01,D168369,Off,C,경기도 성남시 수정구 고등로 57,11,아파트,성남고등 A-1 행복주택리츠,4113111200105780000,1040,고등로57,FLE00022680,09,행복주택,LH경기,http://www.lh.or.kr,Y,127.098936891031,37.4304549203643
55,31221407,01,D168369,Off,C,경기도 안성시 아양로 61-19,11,아파트,(NHF10호)안성아양B6,4155011900103440011,443,아양로61-19,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.26050101755,37.0039387287292
56,31269471,01,D168369,Off,B,경기도 수원시 팔달구 권광로 246,11,아파트,경기도 수원시,4111514100103840000,1,권광로246,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.035191910229,37.269203631003
57,31269488,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 70,11,아파트,경기도 수원시,4111313500114140000,1,호매실로166번길70,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.961192359775,37.2584633107877
58,31269531,01,D168369,Off,B,경기도 수원시 장안구 장안로385번길 95,11,아파트,경기도 수원시,4111113100109170000,1,장안로385번길95,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.981506406108,37.3137007545088
59,31269549,01,D168369,Off,B,경기도 수원시 권선구 동수원로146번길 281-25,11,아파트,매입다가구(경기수원시),4111313600105480000,1,동수원로146번길281-25,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.02944596014,37.2402753273209
60,31269552,01,D168369,Off,B,경기도 수원시 영통구 태장로7번길 38,11,아파트,경기도 수원시,4111710700107000000,1,태장로7번길38,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.047498123983,37.2385955611125
61,31269565,01,D168369,Off,B,경기도 수원시 권선구 온정로9번길 36,11,아파트,경기도 수원시,4111312900111700000,1,온정로9번길36,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.963363586308,37.2467676553279
62,31268684,01,D168341,Off,B,경기도 김포시 김포한강2로 11,11,아파트,경기도 김포시,4157010400120040004,1,김포한강2로11,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.679133555798,37.6434524464639
63,31268694,01,D168341,Off,B,경기도 김포시 김포한강2로 208,11,아파트,경기도 김포시,4157010400118860002,1,김포한강2로208,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.66262331233,37.6448974555421
64,31263245,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
65,31267735,01,D168369,Off,B,경기도 수원시 영통구 태장로7번길 38,11,아파트,경기도 수원시,4111710700107000000,1,태장로7번길38,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.047498123983,37.2385955611125
66,31253679,01,D168291,Off,B,경기도 남양주시 늘을1로 270,11,아파트,매입다가구(경기남양주시),4136010100106780000,1,늘을1로270,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.255233036139,37.6571484987476
67,31253688,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
68,31253690,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
69,31245654,01,D168341,Off,B,경기도 시흥시 배곧3로 27-8,11,아파트,경기도 시흥시,4139013200124850000,1,배곧3로27-8,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.72520053112,37.3742326379064
70,31245655,01,D168341,Off,B,경기도 시흥시 서울대학로 328,11,아파트,경기도 시흥시,4139013200125010000,1,서울대학로328,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.729191914903,37.3740607851929
71,31253698,01,D168291,Off,B,경기도 남양주시 의안로 148,11,아파트,경기도 남양주시,4136010200106060000,1,의안로148,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.239872940465,37.6432843106196
72,31253722,01,D168291,Off,B,경기도 남양주시 의안로 148,11,아파트,매입다가구(경기남양주시),4136010200106060000,1,의안로148,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.239872940465,37.6432843106196
73,31253725,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
74,31253733,01,D168291,Off,B,경기도 남양주시 평내로 104,11,아파트,경기도 남양주시,4136010200106020000,1,평내로104,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.237547555036,37.6443629292682
75,31253740,01,D168291,Off,B,경기도 남양주시 경춘로1286번길 35,11,아파트,경기도 남양주시,4136010200105920000,1,경춘로1286번길35,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.238949288868,37.6465708288053
76,31253745,01,D168291,Off,B,경기도 남양주시 늘을1로 270,11,아파트,경기도 남양주시,4136010100106780000,1,늘을1로270,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.255233036139,37.6571484987476
77,31253746,01,D168291,Off,B,경기도 남양주시 늘을1로 270,11,아파트,매입다가구(경기남양주시),4136010100106780000,1,늘을1로270,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.255233036139,37.6571484987476
78,31253747,01,D168291,Off,B,경기도 남양주시 화도읍 비룡로 56-8,11,아파트,매입다가구(경기남양주시),4136025621103960000,1,비룡로56-8,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.302492458966,37.6567203878481
79,31253755,01,D168291,Off,B,경기도 남양주시 평내로 89,11,아파트,경기도 남양주시,4136010200105510000,1,평내로89,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.236497968498,37.6435062782344
80,31253756,01,D168291,Off,B,경기도 남양주시 평내로 113,11,아파트,경기도 남양주시,4136010200105810000,1,평내로113,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.23813984388,37.6453165326943
81,31253784,01,D168291,Off,B,경기도 남양주시 평내로 89,11,아파트,경기도 남양주시,4136010200105510000,1,평내로89,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.236497968498,37.6435062782344
82,31253790,01,D168291,Off,B,경기도 남양주시 경춘로1286번길 35,11,아파트,매입다가구(경기남양주시),4136010200105920000,1,경춘로1286번길35,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.238949288868,37.6465708288053
83,31253794,01,D168291,Off,B,경기도 남양주시 평내로 113,11,아파트,경기도 남양주시,4136010200105810000,1,평내로113,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.23813984388,37.6453165326943
84,31253796,01,D168291,Off,B,경기도 남양주시 늘을1로 270,11,아파트,경기도 남양주시,4136010100106780000,1,늘을1로270,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.255233036139,37.6571484987476
85,31253835,01,D168291,Off,B,경기도 남양주시 경춘로1286번길 35,11,아파트,경기도 남양주시,4136010200105920000,1,경춘로1286번길35,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.238949288868,37.6465708288053
86,31253837,01,D168291,Off,B,경기도 남양주시 늘을3로 71,11,아파트,경기도 남양주시,4136010100106180000,1,늘을3로71,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.247940417686,37.659455973739
87,31253847,01,D168291,Off,B,경기도 남양주시 평내로 76,11,아파트,매입다가구(경기남양주시),4136010200105640000,1,평내로76,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.235642388768,37.6421964929705
88,31250905,01,D168369,Off,B,경기도 군포시 고산로185번길 31,11,아파트,매입다가구(경기군포시),4141010200109970001,1,고산로185번길31,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.951990589181,37.3444896875818
89,31253855,01,D168291,Off,B,경기도 남양주시 호평로 94,11,아파트,경기도 남양주시,4136010100106680000,1,호평로94,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.2489762763,37.6542386639385
90,31250922,01,D168369,Off,B,경기도 군포시 고산로185번길 6,11,아파트,매입다가구(경기군포시),4141010200110010001,1,고산로185번길6,FLE00020736,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.951807897279,37.3466320009007
91,31264939,01,D168369,Off,B,경기도 수원시 장안구 상률로 32,11,아파트,경기도 수원시,4111113200105460000,1,상률로32,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.969471993014,37.3064735624984
92,31271212,01,D168369,Off,B,경기도 용인시 기흥구 서천동로21번길 11-22,11,아파트,매입다가구(경기용인시),4146311000107550000,1,서천동로21번길11-22,FLE00021029,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.076518431746,37.2404077426231
93,31262934,01,D168341,Off,C,경기도 파주시 법원읍 법원로 12,11,아파트,파주법원 행복주택,4148025622104310049,250,법원로12,XXX,09,행복주택,LH인천,http://www.lh.or.kr,Y,126.876818963961,37.847331462226
94,31267931,01,D168369,Off,B,경기도 수원시 권선구 동수원로177번길 90,11,아파트,매입다가구(경기수원시),4111313700113620000,1,동수원로177번길90,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.027071690039,37.2472222217668
95,31267942,01,D168369,Off,B,경기도 수원시 권선구 온정로9번길 36,11,아파트,경기도 수원시,4111312900111700000,1,온정로9번길36,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.963363586308,37.2467676553279
96,31252670,01,D168291,Off,B,경기도 의정부시 장곡로226번길 52,11,아파트,매입다가구(경기의정부시),4115010300100370000,1,장곡로226번길52,FLE00020798,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054038827768,37.7240759086681
97,31252678,01,D168291,Off,B,경기도 의정부시 호국로 1369,11,아파트,경기도 의정부시,4115010900103700000,1,호국로1369,FLE00020800,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.055370949349,37.7462661850302
98,31252685,01,D168291,Off,B,경기도 의정부시 장곡로 532,11,아파트,매입다가구(경기의정부시),4115010400107550002,1,장곡로532,FLE00020765,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.063808137664,37.7480711308431
99,31252699,01,D168291,Off,B,경기도 의정부시 동일로 660,11,아파트,매입다가구(경기의정부시),4115010900103440017,1,동일로660,FLE00020749,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054252517481,37.7468107087407
100,31256017,01,D168341,Off,B,경기도 시흥시 배곧3로 27-8,11,아파트,경기도 시흥시,4139013200124850000,1,배곧3로27-8,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.72520053112,37.3742326379064
101,31256022,01,D168341,Off,B,경기도 부천시 범안로95번길 32,11,아파트,경기도 부천시,4119011200101550001,1,범안로95번길32,FLE00020639,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.809823518762,37.4735520270557
102,31256023,01,D168341,Off,B,경기도 시흥시 배곧3로 27-7,11,아파트,경기도 시흥시,4139013200124830000,1,배곧3로27-7,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.724898924507,37.3744148622882
103,31263553,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 70,11,아파트,경기도 수원시,4111313500114140000,1,호매실로166번길70,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.961192359775,37.2584633107877
104,31264678,01,D168341,Off,B,경기도 김포시 김포한강11로 276,11,아파트,경기도 김포시,4157010300113000003,1,김포한강11로276,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.680042101186,37.6550090355395
105,31264702,01,D168341,Off,B,경기도 김포시 김포한강11로 179,11,아파트,경기도 김포시,4157010300114070005,1,김포한강11로179,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.677893788681,37.6486055879801
106,31273428,01,D168369,Off,B,경기도 용인시 기흥구 한보라1로 91,11,아파트,매입다가구(경기용인시),4146310500106200000,1,한보라1로91,FLE00021102,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.105961870452,37.2481221148679
107,31273678,01,D168369,Off,B,경기도 용인시 기흥구 동백8로 126,11,아파트,매입다가구(경기용인시),4146311500105930000,1,동백8로126,FLE00021083,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.163607190379,37.2826793607725
