rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
493,31341881,01,D168001,Off,B,충청남도 아산시 배방읍 북수로 33,11,아파트,충청남도 아산시,4420025324117230000,3,북수로33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
494,31345386,01,D168001,Off,B,충청남도 아산시 배방읍 북수로 33,11,아파트,충청남도 아산시,4420025324117230000,1,북수로33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
495,31343524,01,D168001,Off,B,충청남도 아산시 둔포면 아산밸리중앙로 50,11,아파트,충청남도 아산시,4420036032118080000,1,아산밸리중앙로50,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.05334344326,36.9233054465012
496,31343531,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
497,31354805,01,D168001,Off,B,충청남도 아산시 아산로 116-21,11,아파트,충청남도 아산시,4420010100119280000,1,아산로116-21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.996225931442,36.7924585519968
498,31346041,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
499,31346045,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
500,4198,04,4530000,Off,C,충청남도 서산시 부춘1로 25,11,아파트,부춘,4421010100106240004,60,부춘1로25,FLE00004315,01,영구임대,서산시,http://www.seosan.go.kr,Y,126.444891337165,36.7839980663493
501,30699384,01,D168001,Off,C,충청남도 홍성군 홍성읍 남장중로 10,11,아파트,홍성남장3단지,4480025026105910000,659,남장중로10,FLE00004889,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.669769613635,36.5877090766645
502,30700104,01,D168001,Off,C,충청남도 서산시 석림4로 83,11,아파트,석림주공3단지,4421010700104630001,388,석림4로83,FLE00004853,01,영구임대,LH대전충남,http://www.lh.or.kr,Y,126.463697846098,36.7732055925427
503,30700104,01,D168001,Off,C,충청남도 서산시 석림4로 83,11,아파트,석림주공3단지,4421010700104630001,387,석림4로83,FLE00004853,03,50년임대,LH대전충남,http://www.lh.or.kr,Y,126.463697846098,36.7732055925427
504,30700276,01,D168001,Off,D,충청남도 공주시 의당면 연수원길 115-21,11,아파트,청룡신한1차,4415036026106400001,84,연수원길115-21,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.146529879296,36.4914425245653
505,30700279,01,D168001,Off,D,충청남도 천안시 동남구 북면 충절로 1456,11,아파트,북면중앙아파트,4413133022100910006,39,충절로1456,FLE00010069,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.269064143464,36.7701935644308
506,31027708,01,D168001,Off,C,충청남도 홍성군 홍성읍 남장중로 37,11,아파트,홍성남장4(3BL),4480025026105960000,356,남장중로37,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.666819671444,36.5870075078947
507,31157829,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,2,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
508,31157842,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,매입다가구(충남아산시),4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
509,31186559,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,매입다가구(충남아산시),4420025324102820000,3,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
510,31197167,01,D168001,Off,B,충청남도 아산시 외암로 1247,11,아파트,충청남도 아산시,4420010800103050000,4,외암로1247,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.015535081286,36.7479009994514
511,31234884,01,D168001,Off,B,충청남도 아산시 배방읍 장재로 27,11,아파트,충청남도 아산시,4420025331118440000,1,장재로27,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.110689208024,36.7867288750735
512,31266507,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,매입다가구(충남아산시),4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
513,31268647,01,D168001,Off,B,충청남도 아산시 어의정로 92-7,11,아파트,매입다가구(충남아산시),4420011200113950000,1,어의정로92-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.005907423091,36.7735952790332
514,31268661,01,D168001,Off,B,충청남도 아산시 신창면 행목로 202,11,아파트,충청남도 아산시,4420041025104980000,1,행목로202,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
515,31270985,01,D168001,Off,B,충청남도 아산시 법곡길 8,11,아파트,매입다가구(충남아산시),4420010700103270000,1,법곡길8,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.012053041537,36.764928290245
516,31270996,01,D168001,Off,B,충청남도 천안시 동남구 천안대로 483-8,11,아파트,매입다가구(충남천안시),4413110800102590000,1,천안대로483-8,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.163978478946,36.7913692939235
517,31266483,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
518,31267261,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
519,31268187,01,D168001,Off,B,충청남도 천안시 서북구 북일로 21,11,아파트,매입다가구(충남천안시),4413310400120630000,1,북일로21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.154486969998,36.8317250886656
520,31266194,01,D168001,Off,B,충청남도 아산시 둔포면 아산밸리중앙로 58-5,11,아파트,충청남도 아산시,4420036032118010000,1,아산밸리중앙로58-5,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.054384101866,36.9227244849815
521,31263848,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
522,31271217,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,2,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
523,31255176,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
524,31255191,01,D168001,Off,B,충청남도 아산시 신창면 행목로 202,11,아파트,충청남도 아산시,4420041025104980000,1,행목로202,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
525,31255195,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
526,31265619,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
527,31265621,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
528,31265627,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
529,31256028,01,D168001,Off,B,충청남도 천안시 동남구 천안대로 483-8,11,아파트,매입다가구(충남천안시),4413110800102590000,1,천안대로483-8,FLE00020819,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.163978478946,36.7913692939235
530,31265404,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,매입다가구(충남아산시),4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
531,31273195,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
532,31274657,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 67,11,아파트,충청남도 아산시,4420025324114870000,1,모산로67,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.049791021055,36.7739142316059
533,31274666,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 67,11,아파트,매입다가구(충남아산시),4420025324114870000,1,모산로67,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.049791021055,36.7739142316059
534,31250242,01,D168001,Off,B,충청남도 아산시 음봉면 음봉로 515-38,11,아파트,매입다가구(충남아산시),4420035032107020000,1,음봉로515-38,FLE00020803,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.068548153041,36.8437250531463
535,31273165,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
536,31298874,01,D168001,Off,C,충청남도 아산시 배방읍 세교길 13,11,아파트,아산탕정2-A7BL,4420025329109350003,783,세교길13,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.088303496776,36.778944023204
537,31276986,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
538,31327960,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,2,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
539,31330670,01,D168001,Off,B,충청남도 아산시 어의정로 92-7,11,아파트,충청남도 아산시,4420011200113950000,1,어의정로92-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.005907423091,36.7735952790332
540,31325156,01,D168001,Off,B,충청남도 아산시 아산로 116-20,11,아파트,충청남도 아산시,4420010100119350000,1,아산로116-20,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.995152148088,36.7920175599813
541,31320558,01,D168001,Off,B,충청남도 아산시 아산로 116-21,11,아파트,충청남도 아산시,4420010100119280000,1,아산로116-21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.996225931442,36.7924585519968
542,31318707,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 67,11,아파트,충청남도 아산시,4420025324114870000,1,모산로67,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.049791021055,36.7739142316059
543,31326586,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
544,31319028,01,D168001,Off,B,충청남도 아산시 아산로 116-21,11,아파트,충청남도 아산시,4420010100119280000,1,아산로116-21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.996225931442,36.7924585519968
545,31319030,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 67,11,아파트,충청남도 아산시,4420025324114870000,1,모산로67,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.049791021055,36.7739142316059
546,31319032,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
547,31319035,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
548,31317486,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
549,31316899,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
550,31316900,01,D168001,Off,B,충청남도 아산시 배방읍 배방로 58-38,11,아파트,충청남도 아산시,4420025324117120000,1,배방로58-38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048828155427,36.7714751530792
551,31324774,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
552,31324777,01,D168001,Off,B,충청남도 아산시 아산로 116-21,11,아파트,충청남도 아산시,4420010100119280000,1,아산로116-21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.996225931442,36.7924585519968
553,31324790,01,D168001,Off,B,충청남도 아산시 법곡길 8,11,아파트,충청남도 아산시,4420010700103270000,1,법곡길8,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.012053041537,36.764928290245
554,31351944,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,충청남도 아산시,4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
555,31344955,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
556,31344968,01,D168001,Off,B,충청남도 아산시 아산로 116-20,11,아파트,충청남도 아산시,4420010100119350000,1,아산로116-20,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.995152148088,36.7920175599813
557,31342179,01,D168001,Off,B,충청남도 아산시 아산로 116-21,11,아파트,충청남도 아산시,4420010100119280000,1,아산로116-21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.996225931442,36.7924585519968
558,31370794,01,D168001,Off,B,충청남도 서산시 안견로 457,11,아파트,충청남도 서산시,4421010100108730000,1,안견로457,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.440053546063,36.784361274438
559,30700532,01,D168001,Off,D,충청남도 아산시 순천향로 602,11,아파트,아산엘크루,4420010600104530000,48,순천향로602,XXX,05,10년임대,LH대전충남,http://www.lh.or.kr,Y,126.988961381621,36.7511563401511
560,30700368,01,D168001,Off,C,충청남도 서천군 종천면 충서로302번길 88-34,11,아파트,서천종천휴먼시아,4477039023100370013,107,충서로302번길88-34,FLE00004804,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.656901000911,36.1113483560671
561,30700249,01,D168001,Off,C,충청남도 보령시 지장골길 37,11,아파트,보령죽정주공,4418010200107810000,662,지장골길37,FLE00004836,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.604570050511,36.3580535230394
562,30700251,01,D168001,Off,C,충청남도 서산시 예천3로 10,11,아파트,서산예천주공2단지,4421010900104640000,834,예천3로10,FLE00010067,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.446346891856,36.7695550984655
563,30700266,01,D168001,Off,D,충청남도 서산시 인지면 무학로 1742,11,아파트,서산아진,4421031021102240000,97,무학로1742,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.428448973159,36.7581120023572
564,30700267,01,D168001,Off,D,충청남도 논산시 강경읍 동안로 96,11,아파트,금강빌리지 임대아파트,4423025032102490002,280,동안로96,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.023204534787,36.1510632297092
565,30700273,01,D168001,Off,C,충청남도 천안시 동남구 청수8로 71,11,아파트,청수 산운마을5단지,4413111100106040000,720,청수8로71,FLE00005103,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.158784338321,36.788496193551
566,30700430,01,D168001,Off,C,충청남도 보령시 성주면 화장골길 130,11,아파트,성주자연숲빌리지,4418040021102650339,70,화장골길130,FLE00004828,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.65168453762,36.3298889608659
567,30699809,01,D168001,Off,D,충청남도 천안시 서북구 성환읍 율금1길 309,11,아파트,대영한아름아파트,4413325024105070004,92,율금1길309,FLE00010086,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,127.112542187173,36.904619391628
568,30700278,01,D168001,Off,C,충청남도 서천군 장항읍 장항로 285,11,아파트,장항원수휴먼시아,4477025030109070000,277,장항로285,FLE00004859,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.706954741474,36.0066610248385
569,30700534,01,D168001,Off,D,충청남도 아산시 순천향로 602,11,아파트,아산엘크루,4420010600104530000,45,순천향로602,XXX,05,10년임대,LH대전충남,http://www.lh.or.kr,Y,126.988961381621,36.7511563401511
570,30980009,01,D168001,Off,C,충청남도 당진시 석문면 해명1로 199,11,아파트,석문국가산단 1단지,4427032021117250000,673,해명1로199,XXX,02,국민임대,LH대전충남,http://www.lh.or.kr,Y,126.586600388311,36.9806886627443
571,31128705,01,D168001,Off,D,충청남도 보령시 지장골길 160,11,아파트,보령부경파크빌,4418010200107890000,6,지장골길160,XXX,05,10년임대,LH대전충남,http://www.lh.or.kr,Y,126.59935762836,36.3618557423881
572,31154635,01,D168001,Off,D,충청남도 서산시 서령로 36,11,아파트,한성필하우스,4421010200112660000,55,서령로36,XXX,05,10년임대,LH대전충남,http://www.lh.or.kr,Y,126.454589009639,36.7859358813119
573,31157817,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
574,31157818,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,2,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
575,31186555,01,D168001,Off,B,충청남도 아산시 외암로 1247,11,아파트,충청남도 아산시,4420010800103050000,1,외암로1247,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.015535081286,36.7479009994514
576,31186566,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,매입다가구(충남아산시),4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
577,31179636,01,D168001,Off,C,충청남도 천안시 동남구 통정11로 80,11,아파트,천안신방(A-1) 행복주택,4413111600118920000,450,통정11로80,FLE00022367,09,행복주택,LH대전충남,http://www.lh.or.kr,Y,127.134889442706,36.7723051906684
578,31196836,01,D168001,Off,B,충청남도 아산시 탕정면 선문로 385,11,아파트,충청남도 아산시,4420033024104970000,1,선문로385,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.078710884468,36.8089194889247
579,31187243,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
580,31187246,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,2,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
581,31266762,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
582,31266779,01,D168001,Off,B,충청남도 아산시 둔포면 아산밸리중앙로 58-5,11,아파트,충청남도 아산시,4420036032118010000,1,아산밸리중앙로58-5,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.054384101866,36.9227244849815
583,31269071,01,D168001,Off,B,충청남도 천안시 서북구 북일로 21,11,아파트,매입다가구(충남천안시),4413310400120630000,1,북일로21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.154486969998,36.8317250886656
584,31269072,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
585,31268663,01,D168001,Off,B,충청남도 아산시 신창면 행목로 202,11,아파트,충청남도 아산시,4420041025104980000,1,행목로202,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
586,31264401,01,D168001,Off,D,충청남도 보령시 지장골길 160,11,아파트,보령부경파크빌,4418010200107890000,1,지장골길160,XXX,05,10년임대,LH대전충남,http://www.lh.or.kr,Y,126.59935762836,36.3618557423881
587,31266982,01,D168001,Off,B,충청남도 천안시 동남구 신부8길 21,11,아파트,매입다가구(충남천안시),4413111800109880000,1,신부8길21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.163218817883,36.8155908279396
588,31253005,01,D168001,Off,B,충청남도 아산시 배방읍 광장로 210,11,아파트,매입다가구(충남아산시),4420025331117670000,1,광장로210,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108495807293,36.79719162486
589,31266481,01,D168001,Off,B,충청남도 천안시 동남구 북일로 70,11,아파트,매입다가구(충남천안시),4413111800109780000,1,북일로70,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.157602747073,36.8289089681999
590,31261898,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
591,31268197,01,D168001,Off,B,충청남도 아산시 신창면 행목로 202,11,아파트,충청남도 아산시,4420041025104980000,1,행목로202,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
592,31267760,01,D168001,Off,B,충청남도 천안시 동남구 대흥로 35,11,아파트,매입다가구(충남천안시),4413110800105250000,1,대흥로35,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.1568876186,36.7964511684119
593,31266179,01,D168001,Off,B,충청남도 아산시 둔포면 아산밸리중앙로 58-5,11,아파트,매입다가구(충남아산시),4420036032118010000,1,아산밸리중앙로58-5,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.054384101866,36.9227244849815
594,31266180,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,매입다가구(충남아산시),4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
595,31264922,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
596,31255171,01,D168001,Off,B,충청남도 아산시 배방읍 광장로 210,11,아파트,충청남도 아산시,4420025331117670000,1,광장로210,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108495807293,36.79719162486
597,31258951,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
598,31265414,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
599,31265416,01,D168001,Off,B,충청남도 아산시 배방읍 모산로126번길 17-7,11,아파트,충청남도 아산시,4420025324102820000,1,모산로126번길17-7,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.059491765615,36.7726678042711
600,31273175,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,충청남도 아산시,4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
601,31273420,01,D168001,Off,B,충청남도 천안시 서북구 천안대로 1287-1,11,아파트,매입다가구(충남천안시),4413311000107050000,1,천안대로1287-1,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.151637160611,36.8557476911223
602,31273421,01,D168001,Off,B,충청남도 공주시 웅진절골3길 38,11,아파트,충청남도 공주시,4415010700107710000,1,웅진절골3길38,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.108101550166,36.4552267196045
603,31274661,01,D168001,Off,B,충청남도 천안시 동남구 신부8길 21,11,아파트,매입다가구(충남천안시),4413111800109880000,1,신부8길21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.163218817883,36.8155908279396
604,31274662,01,D168001,Off,B,충청남도 아산시 배방읍 모산로 51,11,아파트,매입다가구(충남아산시),4420025324114860000,1,모산로51,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.048234929619,36.7736581352764
605,31274671,01,D168001,Off,B,충청남도 아산시 신창면 행목로 202,11,아파트,충청남도 아산시,4420041025104980000,1,행목로202,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,null,null
606,31273695,01,D168001,Off,B,충청남도 아산시 배방읍 북수로25번길 33,11,아파트,매입다가구(충남아산시),4420025324117170000,1,북수로25번길33,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.061683402356,36.7729908781774
607,31273701,01,D168001,Off,B,충청남도 아산시 아산로 116-20,11,아파트,매입다가구(충남아산시),4420010100119350000,1,아산로116-20,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,126.995152148088,36.7920175599813
608,31297360,01,D168001,Off,C,충청남도 보령시 웅천읍 장터중앙길 192-8,11,아파트,보령웅천(마을정비형),4418025021109750000,80,장터중앙길192-8,XXX,09,행복주택,LH대전충남,http://www.lh.or.kr,Y,null,null
609,31276983,01,D168001,Off,B,충청남도 천안시 서북구 북일로 21,11,아파트,매입다가구(충남천안시),4413310400120630000,1,북일로21,XXX,04,매입임대,LH대전충남,http://www.lh.or.kr,Y,127.154486969998,36.8317250886656
