rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
360,31325846,01,D168525,Off,B,경상남도 창원시 의창구 북면 감계로 233,11,아파트,경상남도 창원시,4812131028102250001,1,감계로233,FLE00022708,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.586030198593,35.3022524145096
361,30705715,01,D168525,Off,D,경상남도 창원시 성산구 삼동로128번길 24,11,아파트,창원월드메르디앙웨스턴애비뉴아파트,4812311100104520014,1,삼동로128번길24,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.658676788866,35.2235021614444
362,31329757,01,D168525,Off,B,경상남도 김해시 금관대로 688,11,아파트,매입다가구(경남김해시),4825012400107750000,1,금관대로688,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.823883419807,35.2043628910513
363,31337123,01,D168525,Off,B,경상남도 양산시 물금읍 범어로 57,11,아파트,경상남도 양산시,4833025324127120014,1,범어로57,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.014307005603,35.3293148880767
364,31339674,01,D168525,Off,B,경상남도 김해시 김해대로 1870,11,아파트,경상남도 김해시,4825010700115430000,1,김해대로1870,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.864409183348,35.2594634680462
365,31346476,01,D168525,Off,B,경상남도 양산시 물금읍 새실로 115,11,아파트,경상남도 양산시,4833025323112770002,1,새실로115,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.001384943613,35.3121153219846
366,31351943,04,5420000,Off,C,경상남도 고성군 고성읍 송학로 47-3,11,아파트,고성공공실버주택,4882025027100130000,100,송학로47-3,FLE00023130,01,영구임대,고성군,http://www.goseong.go.kr,Y,128.314516450941,34.977758912754
367,30699690,01,D168525,Off,D,경상남도 양산시 평산로 116,11,아파트,한일유앤아이(국민),4833011900106000000,202,평산로116,FLE00022845,02,국민임대,LH경남,http://www.lh.or.kr,Y,129.142252916303,35.3830400362684
368,30700209,01,D168525,Off,C,경상남도 창원시 마산회원구 내서읍 상곡로 49,11,아파트,중리주공1단지아파트,4812725026101930000,996,상곡로49,FLE00004908,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.500685365551,35.2436892251884
369,30699724,01,D168525,Off,C,경상남도 사천시 용강길 37,11,아파트,사천용강 주공2단지아파트,4824010900109200000,496,용강길37,FLE00005191,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.083364839065,34.9461955320647
