rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
72,31128769,01,D168464,Off,D,전라남도 목포시 삼학로 363,11,아파트,목포신안인스빌,4611015900101260000,7,삼학로363,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.408755744937,34.8032141394364
73,31178105,01,D168464,Off,C,전라남도 함평군 대동면 영수길 367,11,아파트,함평향교(국민+영구),4686035026114280000,64,영수길367,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.529361555359,35.0677042314273
74,31268639,01,D168464,Off,C,전라남도 진도군 진도읍 동외1길 26,11,아파트,진도동외,4690025021113380000,110,동외1길26,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.271086370015,34.4815079461378
75,30700240,01,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4611016400111500000,708,당가두로38번길11,FLE00004909,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.440399951591,34.8096142086152
76,30699792,01,D168464,Off,D,전라남도 보성군 벌교읍 홍암로 123-6,11,아파트,벌교제석휴먼시아,4678025338104120001,6,홍암로123-6,FLE00004839,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,127.35535027013,34.8473938114252
77,30699805,01,D168464,Off,C,전라남도 순천시 고지1길 57,11,아파트,참샘마을휴먼시아,4615010900110320002,571,고지1길57,FLE00004864,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,null,null
78,30699475,01,D168464,Off,C,전라남도 나주시 그린로 63,11,아파트,빛가람1단지,4617013400103940000,827,그린로63,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.77697785141,35.0157481900422
79,30699678,01,D168464,Off,D,전라남도 광양시 광양읍 예구7길 10,11,아파트,광양계원 휴먼시아,4623025035116870001,203,예구7길10,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,127.569285322875,34.9644601818699
80,30700147,01,D168464,Off,C,전라남도 목포시 상동로 63,11,아파트,상동1단지아파트,4611015800107390000,480,상동로63,FLE00004907,01,영구임대,LH광주전남,http://www.lh.or.kr,Y,126.412782869361,34.8147747187037
81,31015009,01,D168464,Off,C,전라남도 담양군 담양읍 미리산길 46,11,아파트,"담양백동2(07,국민+영구)",4671025025107300000,120,미리산길46,XXX,01,영구임대,LH광주전남,http://www.lh.or.kr,Y,126.986776974762,35.3128694147781
82,31105162,01,D168464,Off,C,전라남도 목포시 연산백련로1번길 51,11,아파트,목포용해2 6-1BL,4611010300119440001,450,연산백련로1번길51,XXX,09,행복주택,LH광주전남,http://www.lh.or.kr,Y,126.388829394957,34.8156417113862
83,31120113,01,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4623025030108930000,4,용강1길12,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,127.609575394051,34.9739033736296
84,31128688,01,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4684025622115920000,4,남악영산길39,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.476436869148,34.8129056752404
85,31128690,01,D168464,Off,D,전라남도 무안군 삼향읍 남악5로22번길 60,11,아파트,무안남악경남아너스빌,4684025622118630000,8,남악5로22번길60,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.47541140838,34.8097135777423
86,31128851,01,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4684025622115920000,2,남악영산길39,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.476436869148,34.8129056752404
87,31128720,01,D168464,Off,D,전라남도 목포시 삼학로 363,11,아파트,목포신안인스빌,4611015900101260000,12,삼학로363,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.408755744937,34.8032141394364
88,31128798,01,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4684025622115920000,3,남악영산길39,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.476436869148,34.8129056752404
89,31215715,01,D168464,Off,B,전라남도 광양시 광양읍 예구7길 10,11,아파트,전라남도 광양시,4623025035116870001,1,예구7길10,XXX,04,매입임대,LH광주전남,http://www.lh.or.kr,Y,127.569285322875,34.9644601818699
90,31213113,01,D168464,Off,B,전라남도 광양시 광양읍 예구7길 10,11,아파트,전라남도 광양시,4623025035116870001,1,예구7길10,XXX,04,매입임대,LH광주전남,http://www.lh.or.kr,Y,127.569285322875,34.9644601818699
91,31297417,01,D168464,Off,C,전라남도 완도군 완도읍 중앙길 79,11,아파트,완도군내LH1단지,4689025021114610000,320,중앙길79,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,null,null
92,30699731,01,D168464,Off,D,전라남도 화순군 화순읍 오성로 558,11,아파트,화순서라3차아파트,4679025035100370000,17,오성로558,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.969238211103,35.0524901117131
93,30700234,01,D168464,Off,C,전라남도 순천시 팔마1길 26,11,아파트,연향주공아파트,4615011400116600001,383,팔마1길26,FLE00004865,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,127.513198861488,34.9351925717011
94,30699393,01,D168464,Off,C,전라남도 장성군 장성읍 문화로 21-34,11,아파트,영천주공2차아파트,4688025024116600000,456,문화로21-34,FLE00005154,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.776182722539,35.2971234871891
95,30699439,01,D168464,Off,D,전라남도 나주시 남평읍 세남로 1546-13,11,아파트,나주팔마코이스아파트,4617025025103770001,1,세남로1546-13,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.833628766642,35.0256805464987
96,30700310,01,D168464,Off,C,전라남도 여수시 소라면 덕양로 97-9,11,아파트,여수죽림휴먼시아1단지,4613031022111020000,830,덕양로97-9,FLE00004926,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,127.63619670849,34.7682158810586
97,30699498,01,D168464,Off,C,전라남도 여수시 덕양로 157,11,아파트,여수무선 주공3단지,4613013700108820000,1497,덕양로157,FLE00004916,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,127.637684124247,34.7732877933203
98,30700152,01,D168464,Off,C,전라남도 목포시 남악1로52번길 35-8,11,아파트,목포옥암2휴먼시아,4611016400112440000,1294,남악1로52번길35-8,FLE00004906,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.448785589181,34.812123093218
99,30700157,01,D168464,Off,C,전라남도 나주시 가마태길 38,11,아파트,용산주공아파트,4617012400100640001,288,가마태길38,FLE00004905,01,영구임대,LH광주전남,http://www.lh.or.kr,Y,126.72057051405,34.9942962676852
100,30700159,01,D168464,Off,C,전라남도 영암군 삼호읍 삼호중앙로 214,11,아파트,영암용앙휴먼시아,4683025326117360000,554,삼호중앙로214,FLE00005146,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.474082001342,34.745415171338
101,30699720,01,D168464,Off,D,전라남도 해남군 해남읍 해남로 35,11,아파트,해남백두4차,4682025021101760000,1,해남로35,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.610725525105,34.5710779466583
