rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
60,31270741,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
61,31270746,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,전라북도 전주시,4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
62,31270753,01,D168483,Off,B,전라북도 전주시 덕진구 백동2길 11,11,아파트,매입다가구(전북전주시),4511310400115610001,1,백동2길11,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.147833996485,35.8462690960599
63,31270758,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,전라북도 전주시,4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
64,31270762,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
65,31270767,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
66,31270774,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,매입다가구(전북전주시),4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
67,31270214,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
68,31270216,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
69,31270224,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
70,31270234,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
71,31273691,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
72,31278840,01,D168483,Off,C,전라북도 완주군 삼례읍 삼봉5로 60,11,아파트,완주삼봉 1단지 LH아파트,4571025029108580000,175,삼봉5로60,FLE00021129,01,영구임대,LH전북,http://www.lh.or.kr,Y,127.115632659267,35.9229506702439
73,31298647,01,D168483,Off,C,전라북도 군산시 내정로 27,11,아파트,군산신역세권 B3블록,4513013800109250000,1,내정로27,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,126.752133151328,35.9928947800046
74,31298119,01,D168483,Off,C,전라북도 군산시 내정로 27,11,아파트,군산신역세권 B3블록,4513013800109250000,2,내정로27,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,126.752133151328,35.9928947800046
75,31298399,01,D168483,Off,C,전라북도 군산시 내정로 27,11,아파트,군산신역세권 B3블록,4513013800109250000,2,내정로27,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,126.752133151328,35.9928947800046
76,30699653,01,D168483,Off,D,전라북도 군산시 칠성안4길 39,11,아파트,산북부향하나로4차,4513015100136370000,290,칠성안4길39,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.673911348312,35.9570734684851
77,30700354,01,D168483,Off,C,전라북도 군산시 경포천로 34,11,아파트,군산미장 휴먼시아,4513014200104760000,1349,경포천로34,FLE00004750,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.723215360331,35.9625572954103
78,30700359,01,D168483,Off,C,전라북도 김제시 교정길 36,11,아파트,교동마을 휴먼시아,4521010900103990000,533,교정길36,FLE00004939,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.878308722655,35.7980267761747
79,30699750,01,D168483,Off,D,전라북도 전주시 완산구 내원당길 47,11,아파트,대성참조은아파트,4511114300104660001,2,내원당길47,FLE00004967,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.171140668772,35.7965313651605
80,30699649,01,D168483,Off,D,전라북도 익산시 함열읍 와리길 43,11,아파트,금호아파트,4514025021102510005,56,와리길43,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.963014869689,36.0800911231476
81,30700114,01,D168483,Off,C,전라북도 전주시 완산구 호암로 2,11,아파트,전주효자 휴먼시아1단지,4511114100111910001,949,호암로2,FLE00004960,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.096458830349,35.8087684790885
82,30700123,01,D168483,Off,C,전라북도 군산시 궁멀길 55-8,11,아파트,군산구암 휴먼시아,4513013700106140000,406,궁멀길55-8,FLE00004932,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.744599545442,35.9866472404042
83,30699584,01,D168483,Off,C,전라북도 장수군 장수읍 관두길 16,11,아파트,장수북동 휴먼시아,4574025021107270000,378,관두길16,FLE00005155,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.518072908418,35.6518014399309
84,30980016,01,D168483,Off,D,전라북도 전주시 덕진구 안골5길 15,11,아파트,우아효성,4511311500107570014,47,안골5길15,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.155983308236,35.8430085854945
85,31270660,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,매입다가구(전북전주시),4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
86,31270669,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
87,31270678,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,매입다가구(전북전주시),4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
88,31270682,01,D168483,Off,B,전라북도 전주시 덕진구 태진로 125-30,11,아파트,매입다가구(전북전주시),4511310700116390001,1,태진로125-30,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.133907709631,35.8332959666461
89,31270692,01,D168483,Off,B,전라북도 전주시 덕진구 태진로 125-30,11,아파트,매입다가구(전북전주시),4511310700116390001,1,태진로125-30,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.133907709631,35.8332959666461
90,31270695,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
91,31270696,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,전라북도 전주시,4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
92,31270716,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,매입다가구(전북전주시),4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
93,31270719,01,D168483,Off,B,전라북도 전주시 덕진구 거북바우1길 16-6,11,아파트,매입다가구(전북전주시),4511310700116400000,1,거북바우1길16-6,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.137273174577,35.8353510154375
94,31270721,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
95,31270726,01,D168483,Off,B,전라북도 전주시 덕진구 태진로 125-30,11,아파트,매입다가구(전북전주시),4511310700116390001,1,태진로125-30,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.133907709631,35.8332959666461
96,31270728,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,매입다가구(전북전주시),4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
97,31270752,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,매입다가구(전북전주시),4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
98,31270765,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
99,31270199,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
100,31270201,01,D168483,Off,B,전라북도 정읍시 수성택지2길 65,11,아파트,매입다가구(전북정읍시),4518010100109400000,1,수성택지2길65,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.858478541732,35.5791747098444
101,31270226,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
102,31270230,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
103,31270242,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
104,31270415,01,D168483,Off,B,전라북도 익산시 인북로 334,11,아파트,전라북도 익산시,4514012100108610000,1,인북로334,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.961231782555,35.957915202075
105,31273667,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
106,31273690,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
107,31273693,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
108,31273694,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,매입다가구(전북전주시),4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
109,31273698,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
110,31299347,01,D168483,Off,C,전라북도 군산시 내정로 27,11,아파트,군산신역세권 B3블록,4513013800109250000,3,내정로27,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,126.752133151328,35.9928947800046
111,31297414,01,D168483,Off,C,전라북도 김제시 풍요로 25,11,아파트,김제대검산(혼합단지),4521010400105260000,276,풍요로25,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.909172745964,35.8040801673299
112,31299622,01,D168483,Off,C,전라북도 군산시 내정로 27,11,아파트,군산신역세권 B3블록,4513013800109250000,998,내정로27,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,126.752133151328,35.9928947800046
113,30699787,01,D168483,Off,C,전라북도 전주시 완산구 호암로 88,11,아파트,전주효자 휴먼시아6단지,4511114100113200001,646,호암로88,FLE00004975,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.102314257596,35.8076052408754
114,30700117,01,D168483,Off,C,전라북도 익산시 무왕로22길 12,11,아파트,주공1차아파트(부송동),4514013400110690000,1564,무왕로22길12,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.986555145376,35.9583985987686
115,30699681,01,D168483,Off,D,전라북도 군산시 경촌1길 56,11,아파트,경암부향하나로,4513013600105400008,717,경촌1길56,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.733771363841,35.980537711206
116,31347163,01,D168483,Off,B,전라북도 전주시 덕진구 거북바우1길 16-6,11,아파트,전라북도 전주시,4511310700116400000,1,거북바우1길16-6,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.137273174577,35.8353510154375
117,30476006,02,B551971,Off,C,전라북도 완주군 이서면 지사제로 29,11,아파트,혁신에코르 2단지,4571033027107830000,616,지사제로29,FLE00005487,05,10년임대,전북개발공사,http://www.jbdc.co.kr,Y,127.021556488188,35.8279369573877
118,30699706,01,D168483,Off,D,전라북도 군산시 하나운로 20,11,아파트,한울아파트,4513014400101550001,3,하나운로20,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.699432940005,35.9604421237935
119,30699614,01,D168483,Off,D,전라북도 전주시 덕진구 반월4길 15,11,아파트,전주대창하이빌타운아파트,4511312300104220001,8,반월4길15,FLE00004969,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.071818322696,35.875242645731
120,30700118,01,D168483,Off,C,전라북도 익산시 무왕로22길 28,11,아파트,익산부송주공3차아파트,4514013400110710000,540,무왕로22길28,FLE00004954,03,50년임대,LH전북,http://www.lh.or.kr,Y,126.986997194672,35.9568186994202
121,30700122,01,D168483,Off,C,전라북도 군산시 미룡로 12,11,아파트,군산미룡 주공1단지,4513014500108970002,734,미룡로12,FLE00004933,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.687099115379,35.9427257910803
122,30700290,01,D168483,Off,C,전라북도 익산시 오산면 선화로4길 14,11,아파트,장신휴먼시아3단지,4514031022111260000,593,선화로4길14,FLE00010089,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.933498329959,35.9503754436259
123,30844705,01,D168483,Off,C,전라북도 완주군 이서면 갈산1로 72,11,아파트,전북혁신 9단지,4571033024106460000,552,갈산1로72,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.053618908372,35.8368106015506
124,31204120,01,D168483,Off,C,전라북도 전주시 덕진구 혁신로 665,11,아파트,전주반월(2)지구 국민임대,4511312300112360000,296,혁신로665,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,127.073080448317,35.8713739155869
125,31270647,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,전라북도 전주시,4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
126,31270648,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,전라북도 전주시,4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
127,31270662,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,전라북도 전주시,4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
128,31270666,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
129,31270683,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
130,31270701,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
131,31270704,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
132,31270720,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
133,31270722,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,전라북도 전주시,4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
134,31263527,01,D168483,Off,C,전라북도 정읍시 첨단1로 47,11,아파트,정읍첨단A1-3블록,4518012700114940005,600,첨단1로47,XXX,09,행복주택,LH전북,http://www.lh.or.kr,Y,null,null
135,31270729,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,매입다가구(전북전주시),4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
136,31270737,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
137,31270738,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,매입다가구(전북전주시),4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
138,31270742,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,전라북도 전주시,4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
139,31270745,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,전라북도 전주시,4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
140,31270763,01,D168483,Off,B,전라북도 전주시 덕진구 태진로 125-30,11,아파트,매입다가구(전북전주시),4511310700116390001,1,태진로125-30,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.133907709631,35.8332959666461
141,31270777,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
142,31270220,01,D168483,Off,B,전라북도 정읍시 천변로 394-16,11,아파트,전라북도 정읍시,4518010400110120000,1,천변로394-16,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.867368610587,35.5539299296113
143,31270225,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,전라북도 정읍시,4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
144,31256015,01,D168483,Off,C,전라북도 익산시 무왕로22길 12,11,아파트,익산부송1 증축 주거복지동,4514013400110690000,112,무왕로22길12,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.986555145376,35.9583985987686
145,31319376,01,D168483,Off,C,전라북도 군산시 문화로 36,11,아파트,군산나운주공4단지,4513014400100450000,1,문화로36,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.709551685358,35.9696258766524
146,31319377,01,D168483,Off,C,전라북도 익산시 무왕로22길 12,11,아파트,주공1차아파트(부송동),4514013400110690000,1,무왕로22길12,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.986555145376,35.9583985987686
147,30699546,01,D168483,Off,C,전라북도 임실군 임실읍 운수로 33-17,11,아파트,임실이도주공아파트,4575025022109580000,374,운수로33-17,FLE00004957,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.285442434107,35.6149455465274
148,31270724,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,전라북도 전주시,4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
149,30700124,01,D168483,Off,C,전라북도 군산시 창성1길 10,11,아파트,군산창성주공아파트,4513011400101200000,595,창성1길10,FLE00004935,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.711484124305,35.9834822206087
150,31302597,01,D168483,Off,C,전라북도 정읍시 첨단3로 7,11,아파트,정읍첨단1 주거행복복지센터,4518012700114940001,378,첨단3로7,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.840170628067,35.5078410754953
151,30699739,01,D168483,Off,C,전라북도 고창군 고창읍 성산로 19,11,아파트,고창읍내 휴먼시아,4579025021112220000,586,성산로19,FLE00004930,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.694642560379,35.4386208582315
152,30699777,01,D168483,Off,C,전라북도 전주시 완산구 호암로 87,11,아파트,전주효자 휴먼시아5단지,4511114100113160001,856,호암로87,FLE00004973,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.103285540361,35.8096767129807
153,30699637,01,D168483,Off,D,전라북도 군산시 신풍길 6,11,아파트,신풍동부향하나로,4513010800108860001,127,신풍길6,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.705275580313,35.9794465035792
154,30700113,01,D168483,Off,C,전라북도 전주시 완산구 삼천천변1길 9,11,아파트,전주삼천 주공6단지,4511113700107640001,854,삼천천변1길9,FLE00004970,03,50년임대,LH전북,http://www.lh.or.kr,Y,127.111696276475,35.7951885709492
155,30700119,01,D168483,Off,C,전라북도 익산시 부송1로 17,11,아파트,익산어양주공4차아파트,4514012300106210000,427,부송1로17,FLE00004955,03,50년임대,LH전북,http://www.lh.or.kr,Y,126.984070552241,35.9570931063328
156,30700125,01,D168483,Off,C,전라북도 남원시 노송로 1255-9,11,아파트,남원노암주공아파트,4519012100102750000,447,노송로1255-9,FLE00004945,01,영구임대,LH전북,http://www.lh.or.kr,Y,127.377895841925,35.3959694144695
157,30700315,01,D168483,Off,C,전라북도 순창군 풍산면 풍산로 499,11,아파트,순창풍산 휴먼시아,4577033028116780000,72,풍산로499,FLE00005196,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.173388308418,35.3493115494487
158,30989277,01,D168483,Off,D,전라북도 전주시 덕진구 안골5길 15,11,아파트,우아효성,4511311500107570014,24,안골5길15,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.155983308236,35.8430085854945
159,31021289,01,D168483,Off,D,전라북도 전주시 완산구 신촌3길 27-43,11,아파트,효성신촌,4511112800104850056,40,신촌3길27-43,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.115161467717,35.8158605024538
160,31027709,01,D168483,Off,C,전라북도 익산시 목천로 320,11,아파트,익산인화 행복주택,4514011000101740000,612,목천로320,XXX,09,행복주택,LH전북,http://www.lh.or.kr,Y,126.95509868929,35.9262695963058
161,31045684,01,D168483,Off,D,전라북도 전주시 덕진구 안골5길 15,11,아파트,우아효성,4511311500107570014,1,안골5길15,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.155983308236,35.8430085854945
162,31270652,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
163,31270653,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
164,31270667,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,전라북도 전주시,4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
165,31270681,01,D168483,Off,B,전라북도 전주시 덕진구 팽나무2길 7,11,아파트,매입다가구(전북전주시),4511310300110350000,1,팽나무2길7,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.151427477315,35.8356254799473
166,31270710,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
167,31270725,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
168,31270727,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,매입다가구(전북전주시),4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
169,31270735,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
170,31270740,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
171,31270743,01,D168483,Off,B,전라북도 전주시 완산구 모악로 4651,11,아파트,매입다가구(전북전주시),4511113300104570004,1,모악로4651,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.128175044634,35.7855548411932
172,31270747,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
173,31270750,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
174,31270769,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
175,31270771,01,D168483,Off,B,전라북도 전주시 완산구 모악로 4651,11,아파트,매입다가구(전북전주시),4511113300104570004,1,모악로4651,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.128175044634,35.7855548411932
176,31270776,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,전라북도 전주시,4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
177,31270215,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
