0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.67㎡,26.62㎡,0원,0원,0원
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.7㎡,26.63㎡,0원,0원,0원
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.72㎡,26.64㎡,0원,0원,0원
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.82㎡,26.67㎡,0원,0원,0원
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.84㎡,26.68㎡,0원,0원,0원
제주하귀 휴먼시아 2단지,10년임대,제주특별자치도 제주시 애월읍 하귀9길 71,2010-10-01,71,아파트,복도식,개별가스난방,전체동 설치,LH제주,84.85㎡,26.68㎡,0원,0원,0원
외도 아름마을,국민임대,제주특별자치도 제주시 우정로18길 25,2005-07-11,321,아파트,복도식,개별가스난방,전체동 설치,LH제주,49.91㎡,19.79㎡,"16,439,000원","145,120원","17,000,000원"
외도 아름마을,국민임대,제주특별자치도 제주시 우정로18길 25,2005-07-11,321,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.84㎡,15.80㎡,"13,276,000원","107,740원","9,000,000원"
제주삼화 LH아파트 3단지,국민임대,제주특별자치도 제주시 화삼로 110,2015-10-31,850,아파트,복도식,,전체동 설치,LH제주,51.95㎡,25.52㎡,"32,473,000원","288,160원","34,000,000원"
제주삼화 LH아파트 3단지,국민임대,제주특별자치도 제주시 화삼로 110,2015-10-31,850,아파트,복도식,,전체동 설치,LH제주,36.81㎡,18.08㎡,"13,441,000원","187,090원","22,000,000원"
제주삼화 LH아파트 3단지,국민임대,제주특별자치도 제주시 화삼로 110,2015-10-31,850,아파트,복도식,,전체동 설치,LH제주,46.9㎡,23.04㎡,"27,097,000원","248,380원","29,000,000원"
휴먼시아,국민임대,제주특별자치도 제주시 애월읍 고성서3길 15-5,2009-03-13,207,아파트,계단식,개별가스난방,미설치,LH제주,51.83㎡,13.96㎡,"18,101,000원","156,030원","18,000,000원"
휴먼시아,국민임대,제주특별자치도 제주시 애월읍 고성서3길 15-5,2009-03-13,207,아파트,계단식,개별가스난방,미설치,LH제주,39.37㎡,10.60㎡,"11,858,000원","102,350원","8,000,000원"
제주서귀포혁신도시 A1블록,10년임대,제주특별자치도 서귀포시 서호남로 92-15,2014-01-01,113,아파트,계단식,개별가스난방,전체동 설치,LH제주,59.98㎡,19.77㎡,"27,431,000원","482,790원","69,000,000원"
옹포주암,국민임대,제주특별자치도 제주시 한림읍 옹포4길 20,,40,아파트,,개별가스난방,,LH제주,58.72㎡,14.06㎡,"25,018,000원","148,550원","17,000,000원"
