0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
고령다산휴먼시아 3단지,국민임대,경상북도 고령군 다산면 평리6길 30,2010-11-28,474,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,36.8㎡,16.09㎡,"9,731,000원","72,080원","2,000,000원"
고령다산휴먼시아 3단지,국민임대,경상북도 고령군 다산면 평리6길 30,2010-11-28,474,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.9㎡,20.51㎡,"17,302,000원","108,130원","9,000,000원"
고령다산휴먼시아 3단지,국민임대,경상북도 고령군 다산면 평리6길 30,2010-11-28,474,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.94㎡,20.53㎡,"17,302,000원","108,130원","9,000,000원"
고령다산휴먼시아 3단지,국민임대,경상북도 고령군 다산면 평리6길 30,2010-11-28,474,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.72㎡,22.62㎡,"21,868,000원","123,750원","12,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.61㎡,27.03㎡,"34,398,000원","228,540원","27,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,33.8㎡,15.33㎡,"13,158,000원","90,020원","6,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.9㎡,18.09㎡,"16,737,000원","110,790원","10,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.99㎡,18.13㎡,"16,737,000원","110,790원","10,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.7㎡,21.18㎡,"21,931,000원","147,740원","17,000,000원"
구미옥계 휴먼시아2단지,국민임대,경상북도 구미시 옥계북로 43-52,2011-07-08,998,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.75㎡,21.20㎡,"21,931,000원","147,740원","17,000,000원"
경산사동 휴먼시아 2단지,국민임대,경상북도 경산시 솔숲길 100,2009-04-23,521,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,51.93㎡,25.55㎡,"22,969,000원","194,730원","23,000,000원"
경산사동 휴먼시아 2단지,국민임대,경상북도 경산시 솔숲길 100,2009-04-23,521,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,39.82㎡,19.59㎡,"13,731,000원","117,330원","11,000,000원"
경산사동 휴먼시아 2단지,국민임대,경상북도 경산시 솔숲길 100,2009-04-23,521,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,46.9㎡,23.08㎡,"18,726,000원","158,540원","19,000,000원"
포항대궁꿈마을,국민임대,경상북도 포항시 남구 오천읍 냉천로 340,2002-,18,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,59.40㎡,21.30㎡,"23,117,000원","128,560원","13,000,000원"
포항장량 천년나무 6단지,국민임대,경상북도 포항시 북구 장량중앙로100번길 1,2015-07-10,960,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,46.45㎡,22.61㎡,"21,063,000원","246,750원","29,000,000원"
