rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
29,31244720,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,1,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
30,31270410,01,D168011,Off,C,경상북도 안동시 경북대로 467,11,아파트,안동송현2,4717013600103160000,1,경북대로467,XXX,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,128.697081289917,36.5701863093265
31,31249151,01,D168011,Off,B,경상북도 경산시 경청로222길 34,11,아파트,경상북도 경산시,4729010600106190000,6,경청로222길34,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.74253465671,35.8034868749353
32,31250263,01,D168011,Off,B,경상북도 경산시 압량읍 압독로 38-10,11,아파트,경상북도 경산시,4729025622107090000,10,압독로38-10,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768574115948,35.8365538509399
33,30699576,01,D168011,Off,C,경상북도 고령군 다산면 상곡길 85,11,아파트,고령다산2단지,4783034034100530000,496,상곡길85,FLE00004688,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.449609503283,35.8282564726123
34,30700687,01,D168011,Off,D,경상북도 경주시 안강읍 구부랑4길 24-22,11,아파트,에덴타운,4713025332123780000,57,구부랑4길24-22,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.19324707689,36.003004972141
35,30700179,01,D168011,Off,C,경상북도 칠곡군 북삼읍 북삼로 200,11,아파트,북삼휴먼시아,4785025324100310001,326,북삼로200,FLE00004699,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.332874152969,36.0639842481111
36,30700180,01,D168011,Off,C,경상북도 구미시 검성로 115,11,아파트,구미황상3주공아파트,4719012100101100000,600,검성로115,FLE00004748,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,128.429721134251,36.1183564584071
37,30700191,01,D168011,Off,C,경상북도 영천시 충효로 9,11,아파트,영천문내주공,4723010400102070000,506,충효로9,FLE00006130,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.93059325376,35.973047447673
38,30699564,01,D168011,Off,C,경상북도 예천군 예천읍 봉덕로 52,11,아파트,예천대심주공아파트,4790025027104300000,355,봉덕로52,FLE00004698,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.441424622481,36.6524370971573
39,30699634,01,D168011,Off,D,경상북도 경주시 안강읍 화전남1길 7-6,11,아파트,경주일천푸른마을,4713025332119630000,51,화전남1길7-6,FLE00006092,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.217701526132,35.9890391367558
40,30699648,01,D168011,Off,D,경상북도 예천군 예천읍 대심1길 19,11,아파트,예천덕흥장미아파트,4790025027100780001,13,대심1길19,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.441444366842,36.6490410595083
41,30699800,01,D168011,Off,D,경상북도 경산시 진량읍 봉황길 36,11,아파트,경산삼주봉황2차,4729025324100810004,4,봉황길36,FLE00006101,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.821861769109,35.8841500095146
42,30699462,01,D168011,Off,D,경상북도 고령군 대가야읍 덕경길 9-21,11,아파트,고령덕경인터빌,4783025326109060047,51,덕경길9-21,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.258089190345,35.7125660818162
43,30699684,01,D168011,Off,D,경상북도 울진군 죽변면 죽변북로 87,11,아파트,울진윤준비치아트빌,4793037022101880003,85,죽변북로87,FLE00017552,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.415777692419,37.0642995567683
44,30699611,01,D168011,Off,D,경상북도 김천시 어모면 어모문화2길 19,11,아파트,일천푸른마을아파트,4715036021105400012,31,어모문화2길19,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,128.117462486213,36.1791487218381
45,30699712,01,D168011,Off,C,경상북도 경산시 백자로10길 57,11,아파트,경산사동 휴먼시아 1단지,4729012600101800000,896,백자로10길57,FLE00006108,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.758997457194,35.8081045887599
46,31111971,01,D168011,Off,C,경상북도 울릉군 북면 천부길 53-14,11,아파트,울릉천부LH천년나무,4794032024107030001,16,천부길53-14,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,130.872901907311,37.5385794224251
47,30700428,01,D168011,Off,C,경상북도 상주시 동수4길 55,11,아파트,상주무양LH7단지아파트,4725010900103000000,737,동수4길55,FLE00017548,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.154730073648,36.4231596129676
48,31243789,01,D168011,Off,B,경상북도 경산시 압량읍 압독로 38-10,11,아파트,경상북도 경산시,4729025622107090000,1,압독로38-10,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768574115948,35.8365538509399
49,31251616,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,3,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
50,31251644,01,D168011,Off,B,경상북도 경산시 압량읍 압독로 38-10,11,아파트,경상북도 경산시,4729025622107090000,3,압독로38-10,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768574115948,35.8365538509399
51,31263839,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,1,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
52,31249464,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,4,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
53,31249196,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,1,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
54,31258971,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,1,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
55,31255462,01,D168011,Off,B,경상북도 경산시 압량읍 압독4로 12,11,아파트,경상북도 경산시,4729025622107030000,1,압독4로12,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.766709129843,35.8385116270294
56,31249158,01,D168011,Off,B,경상북도 경산시 압량읍 압독4로 12,11,아파트,경상북도 경산시,4729025622107030000,2,압독4로12,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.766709129843,35.8385116270294
57,31311905,01,D168011,Off,C,경상북도 청송군 진보면 체육공원로 52-11,11,아파트,청송각산 1블록,4775037045106220021,20,체육공원로52-11,XXX,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,129.051185305354,36.5309775086693
58,30699703,01,D168011,Off,D,경상북도 경주시 안강읍 화전길 71-4,11,아파트,우성한빛타운2차아파트,4713025332120280000,9,화전길71-4,FLE00006094,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.210822335513,35.9915455217199
59,30700184,01,D168011,Off,C,경상북도 안동시 은행나무로 106-3,11,아파트,옥동2주공아파트,4717013300109740000,1164,은행나무로106-3,FLE00006127,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,128.696697119847,36.567858658288
60,30700188,01,D168011,Off,C,경상북도 경주시 승삼1길 34,11,아파트,경주용강주공아파트,4713012500112830000,978,승삼1길34,FLE00004715,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,129.230091752716,35.8790258110953
61,30700198,01,D168011,Off,C,경상북도 경산시 경청로222길 7,11,아파트,경산백천주공,4729010600105700000,239,경청로222길7,FLE00004686,03,50년임대,LH대구경북,http://www.lh.or.kr,Y,128.740283394553,35.8040460298554
62,30699749,01,D168011,Off,D,경상북도 경주시 건천읍 단석로 1830-6,11,아파트,경주전원홈그린,4713025625111090000,40,단석로1830-6,FLE00006089,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.08618537572,35.8397688315918
63,30700387,01,D168011,Off,C,경상북도 포항시 북구 장량중앙로 117,11,아파트,포항장량휴먼시아5단지,4711312200106540001,1006,장량중앙로117,FLE00004700,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.394323413392,36.0892785881842
64,30699788,01,D168011,Off,C,경상북도 구미시 인동54길 25,11,아파트,구평휴먼시아아파트,4719012000110880000,377,인동54길25,FLE00004690,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.44679656135,36.0905748880818
65,30700286,01,D168011,Off,C,경상북도 포항시 북구 장량중앙로 17,11,아파트,포항장량휴먼시아1단지,4711312200103360001,900,장량중앙로17,FLE00004701,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.383644023949,36.0911682381291
66,30699479,01,D168011,Off,D,경상북도 청송군 진보면 진보로 55,11,아파트,청송청솔타운,4775037037100010001,101,진보로55,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.038547400053,36.531572144544
67,30700174,01,D168011,Off,C,경상북도 칠곡군 왜관읍 자조1길 10,11,아파트,칠곡왜관주공2단지,4785025021107770034,480,자조1길10,FLE00006131,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.397543797722,35.9820800311788
68,30705750,01,D168011,Off,D,경상북도 경산시 진량읍 봉황길 53,11,아파트,경산진량우림필유,4729025325101220003,11,봉황길53,FLE00006117,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,128.823949264046,35.8842814407054
69,30701567,01,D168011,Off,D,경상북도 경주시 안강읍 구부랑두림길 122-5,11,아파트,경주안강장미마을,4713025332123820003,19,구부랑두림길122-5,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.198647177834,36.0041918633809
70,30700187,01,D168011,Off,C,경상북도 포항시 북구 새천년대로1075번길 10,11,아파트,창포주공1단지,4711311900106450000,984,새천년대로1075번길10,FLE00004702,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,129.370819219053,36.0648845362763
71,30827197,01,D168011,Off,C,경상북도 김천시 혁신4로 72,11,아파트,경북혁신 Ab-8블록 보금자리주택 공공임대,4715012000107700000,281,혁신4로72,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,128.189035971344,36.1210631241167
72,31128800,01,D168011,Off,D,경상북도 포항시 남구 운하로 136,11,아파트,송도세잔베르체아파트,4711110400104110000,21,운하로136,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,129.371303685906,36.036270815621
73,31189651,01,D168011,Off,C,경상북도 김천시 물망골길 71,11,아파트,김천삼락 1블록 행복주택,4715011000112960000,410,물망골길71,FLE00021232,09,행복주택,LH대구경북,http://www.lh.or.kr,Y,128.097599826956,36.144056870793
74,31243717,01,D168011,Off,B,경상북도 경산시 압량읍 압독4로 12,11,아파트,경상북도 경산시,4729025622107030000,8,압독4로12,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.766709129843,35.8385116270294
75,31269525,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,2,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
76,31251587,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,17,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
77,31251658,01,D168011,Off,B,경상북도 경산시 압량읍 압독4로 12,11,아파트,경상북도 경산시,4729025622107030000,8,압독4로12,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.766709129843,35.8385116270294
78,31263528,01,D168011,Off,C,경상북도 청송군 진보면 체육공원로 52-11,11,아파트,청송각산 1블록,4775037045106220021,80,체육공원로52-11,FLE00021301,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.051185305354,36.5309775086693
79,31263831,01,D168011,Off,B,경상북도 경산시 압량읍 압독로 38-10,11,아파트,경상북도 경산시,4729025622107090000,1,압독로38-10,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768574115948,35.8365538509399
80,31249489,01,D168011,Off,B,경상북도 경산시 경청로222길 34,11,아파트,경상북도 경산시,4729010600106190000,8,경청로222길34,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.74253465671,35.8034868749353
81,31249198,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,3,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
82,31250249,01,D168011,Off,B,경상북도 경산시 진량읍 일연로 747,11,아파트,경상북도 경산시,4729025322119900000,1,일연로747,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.803227272569,35.8746711952274
83,31250254,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 45,11,아파트,경상북도 경산시,4729025622104850000,7,압독2로45,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.767568124076,35.840730921652
84,31250275,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,9,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
85,30700194,01,D168011,Off,C,경상북도 문경시 매봉1길 35,11,아파트,매봉마을주공2단지,4728011000109080000,428,매봉1길35,FLE00004826,03,50년임대,LH대구경북,http://www.lh.or.kr,Y,128.184212225976,36.5883177647087
86,31317765,01,D168011,Off,D,경상북도 포항시 북구 우창동로 157,11,아파트,포항금호어울림,4711311900200920002,1,우창동로157,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,129.364917316458,36.0619701434857
87,30699697,01,D168011,Off,D,경상북도 포항시 남구 동해안로5876번길 6,11,아파트,포항우성한빛타운아파트,4711110600102070001,55,동해안로5876번길6,FLE00006096,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,129.420638868644,35.9929493835768
88,30700181,01,D168011,Off,C,경상북도 구미시 인동16길 48-1,11,아파트,인의주공아파트,4719012300101800000,757,인동16길48-1,FLE00006126,03,50년임대,LH대구경북,http://www.lh.or.kr,Y,128.421183933376,36.0972352338652
89,30700186,01,D168011,Off,C,경상북도 포항시 북구 장미길 31,11,아파트,포항학산 주공아파트,4711311200103460000,485,장미길31,FLE00004869,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,129.363649226415,36.0512593619606
90,30700192,01,D168011,Off,C,경상북도 영주시 대학로 130,11,아파트,영주가흥주공,4721010500113850000,745,대학로130,FLE00006129,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,128.611266636696,36.8087706214741
91,30700195,01,D168011,Off,C,경상북도 문경시 매봉4길 25,11,아파트,모전2주공아파트,4728011000108700000,388,매봉4길25,FLE00005176,01,영구임대,LH대구경북,http://www.lh.or.kr,Y,128.184758985691,36.5869932664094
92,30699422,01,D168011,Off,D,경상북도 구미시 고아읍 선산대로 1220,11,아파트,구미고아에덴타운,4719025323104600001,16,선산대로1220,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.310879860448,36.2250818248306
93,30699643,01,D168011,Off,D,경상북도 영천시 고경면 방천길 30,11,아파트,영천해피포유아파트,4723038021104070106,28,방천길30,FLE00006112,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.973134587166,35.9819842076445
94,30699789,01,D168011,Off,C,경상북도 청도군 화양읍 범곡길 3-11,11,아파트,청도범곡 휴먼시아,4782025027104220000,354,범곡길3-11,FLE00005174,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.727075172245,35.6483391358419
95,30705746,01,D168011,Off,D,경상북도 경산시 진량읍 봉황길 53,11,아파트,경산진량우림필유,4729025325101220003,4,봉황길53,FLE00006115,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,128.823949264046,35.8842814407054
96,30699380,01,D168011,Off,C,경상북도 안동시 송현길 16,11,아파트,안동송현휴먼시아,4717013600111450000,794,송현길16,FLE00017549,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,128.687449075489,36.5747100682862
97,31111970,01,D168011,Off,C,경상북도 울릉군 서면 남서길 25-59,11,아파트,울릉남서LH천년나무,4794031025100550000,22,남서길25-59,XXX,02,국민임대,LH대구경북,http://www.lh.or.kr,Y,130.835264719154,37.4694881375716
98,31128722,01,D168011,Off,D,경상북도 포항시 남구 운하로 136,11,아파트,송도세잔베르체아파트,4711110400104110000,13,운하로136,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,129.371303685906,36.036270815621
99,31128749,01,D168011,Off,D,경상북도 구미시 박정희로 236-8,11,아파트,구미화성파크드림,4719011500105030002,10,박정희로236-8,XXX,05,10년임대,LH대구경북,http://www.lh.or.kr,Y,128.355338371972,36.0992580620657
100,31243726,01,D168011,Off,B,경상북도 경산시 압량읍 압독2로 59,11,아파트,경상북도 경산시,4729025622104860000,8,압독2로59,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.768773988338,35.840347215997
101,31269538,01,D168011,Off,B,경상북도 경산시 진량읍 일연로 747,11,아파트,경상북도 경산시,4729025322119900000,1,일연로747,XXX,04,매입임대,LH대구경북,http://www.lh.or.kr,Y,128.803227272569,35.8746711952274
