0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
영천주공아파트,국민임대,전라남도 장성군 장성읍 문화로 23,2006-11-23,330,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,51.93㎡,18.01㎡,"16,213,000원","110,960원","10,000,000원"
소호주공아파트,국민임대,전라남도 여수시 소호4길 45,2003-06-13,476,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.44㎡,19.96㎡,"13,171,000원","115,310원","10,000,000원"
소호주공아파트,국민임대,전라남도 여수시 소호4길 45,2003-06-13,476,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,36.63㎡,15.74㎡,"10,388,000원","74,420원","2,000,000원"
소호주공아파트,국민임대,전라남도 여수시 소호4길 45,2003-06-13,476,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.03㎡,19.79㎡,"13,057,000원","113,600원","10,000,000원"
주공아파트,영구임대,전라남도 여수시 여문2로 11,1993-06-10,"1,403",아파트,복도식,개별가스난방,전체동 설치,LH광주전남,31.32㎡,12.64㎡,"3,731,000원","83,020원",0원
주공아파트,영구임대,전라남도 여수시 여문2로 11,1993-06-10,"1,403",아파트,복도식,개별가스난방,전체동 설치,LH광주전남,26.37㎡,12.17㎡,"3,141,000원","69,900원","7,000,000원"
주공아파트,영구임대,전라남도 여수시 여문2로 11,1993-06-10,"1,403",아파트,복도식,개별가스난방,전체동 설치,LH광주전남,26.37㎡,13.56㎡,"3,141,000원","69,900원","7,000,000원"
광주전남혁신(A-3BL) 5단지,국민임대,전라남도 나주시 월정3길 17,2015-11-27,874,아파트,혼합식,지역난방,,LH광주전남,59.72㎡,26.50㎡,"27,311,000원","349,460원","41,000,000원"
광주전남혁신(A-3BL) 5단지,국민임대,전라남도 나주시 월정3길 17,2015-11-27,874,아파트,혼합식,지역난방,,LH광주전남,36.83㎡,16.34㎡,"9,032,000원","152,680원","18,000,000원"
광주전남혁신(A-3BL) 5단지,국민임대,전라남도 나주시 월정3길 17,2015-11-27,874,아파트,혼합식,지역난방,,LH광주전남,46.84㎡,20.78㎡,"18,279,000원","236,560원","28,000,000원"
순천선평3(국민+영구),영구임대,전라남도 순천시 서면 선평동선길 36,2017-09-05,284,아파트,복도식,개별가스난방,,LH광주전남,24.71㎡,13.21㎡,"10,476,000원","86,500원","10,000,000원"
순천선평3(국민+영구),영구임대,전라남도 순천시 서면 선평동선길 36,2017-09-05,284,아파트,복도식,개별가스난방,,LH광주전남,24.43㎡,13.06㎡,"10,362,000원","85,570원","10,000,000원"
무안남악신동아파밀리에,10년임대,전라남도 무안군 삼향읍 남악영산길 39,2008-02-01,1,아파트,계단식,개별가스난방,전체동 설치,LH광주전남,84.99㎡,26.66㎡,0원,0원,0원
해남백두1차,국민임대,전라남도 해남군 해남읍 북부순환로 6,1997-12-04,76,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,57.84㎡,18.17㎡,"16,069,000원","131,910원","14,000,000원"
담양백동주공아파트,국민임대,전라남도 담양군 담양읍 미리산길 34,2007-03-19,262,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,59.88㎡,21.79㎡,"22,471,000원","142,830원","16,000,000원"
담양백동주공아파트,국민임대,전라남도 담양군 담양읍 미리산길 34,2007-03-19,262,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,51.93㎡,18.90㎡,"18,726,000원","110,010원","10,000,000원"
창덕에버빌아파트,10년임대,전라남도 광양시 광양읍 용강1길 12,2001-09-28,1,아파트,계단식,개별가스난방,전체동 설치,LH광주전남,84.76㎡,27.19㎡,"34,066,000원","192,000원","27,000,000원"
해남백두2차,국민임대,전라남도 해남군 해남읍 명문길 9,1999-04-24,61,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,59.78㎡,15.36㎡,"17,389,000원","143,910원","16,000,000원"
창덕에버빌아파트,국민임대,전라남도 광양시 광양읍 용강1길 12,2001-09-28,262,아파트,계단식,개별가스난방,전체동 설치,LH광주전남,59.94㎡,23.57㎡,"22,917,000원","142,440원","16,000,000원"
영광도동휴먼시아,국민임대,전라남도 영광군 영광읍 물무로 227,2010-04-02,531,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,51.93㎡,25.85㎡,"19,819,000원","151,110원","18,000,000원"
영광도동휴먼시아,국민임대,전라남도 영광군 영광읍 물무로 227,2010-04-02,531,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,36.55㎡,18.19㎡,"9,908,000원","78,010원","3,000,000원"
영광도동휴먼시아,국민임대,전라남도 영광군 영광읍 물무로 227,2010-04-02,531,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.53㎡,23.16㎡,"16,102,000원","113,950원","10,000,000원"
영광도동휴먼시아,국민임대,전라남도 영광군 영광읍 물무로 227,2010-04-02,531,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.9㎡,23.34㎡,"16,102,000원","113,950원","10,000,000원"
무안남악휴먼시아3단지,국민임대,전라남도 무안군 삼향읍 남악4로34번길 7,2010-04-07,385,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.9㎡,22.70㎡,"19,819,000원","148,630원","17,000,000원"
무안남악휴먼시아3단지,국민임대,전라남도 무안군 삼향읍 남악4로34번길 7,2010-04-07,385,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,39.56㎡,19.15㎡,"14,863,000원","110,230원","10,000,000원"
무안남악휴먼시아3단지,국민임대,전라남도 무안군 삼향읍 남악4로34번길 7,2010-04-07,385,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,39.63㎡,19.80㎡,"14,863,000원","110,230원","10,000,000원"
무안남악휴먼시아3단지,국민임대,전라남도 무안군 삼향읍 남악4로34번길 7,2010-04-07,385,아파트,복도식,개별가스난방,전체동 설치,LH광주전남,46.59㎡,22.55㎡,"19,819,000원","148,630원","17,000,000원"
